id,logged_at,market,symbol,exchange_code,action_bias,action_reason,price,pnl_pct,holding_qty,rsi14,volume_ratio,intraday_momentum,intraday_bar_return,minute_ma_fast,minute_ma_slow,activity_score,cycle_no,realized_pnl_usd,realized_pnl_krw,session_id,strategy_flag,entry_by,is_session_trade,vwap,macd_line,macd_signal,macd_golden,breakout_distance_pct,atr,spread_pct,consecutive_losses,hold_cycles
26678,2026-07-07T15:01:10.974382+00:00,overseas,SOLS,NASD,SELL,atr_hard_stop,61.98,-0.09781659388646297,441,31.055471228456597,0.06948452511062264,0.006508298080052043,0.0006470397929472524,61.57386666666667,63.802323809523806,-1740.6677,224,,,006b39da10eb,RSI,RSI,1,63.25937482123683,-1.6239904480723766,-1.6223026594512948,0,-0.007821623355790832,0.7094000000000005,0.0,0,
26679,2026-07-07T15:01:10.983634+00:00,overseas,WULF,NASD,SELL,atr_hard_stop,19.73,-0.11619781401182588,1360,32.19034342497953,0.27489598069672433,0.016166281755196372,0.008917197452229336,19.49501111111111,20.23907619047619,-2187.0378,224,,,006b39da10eb,VWAP,VWAP,1,20.20235699921061,-0.5491732718261062,-0.5719503554401437,1,-0.0020121130212456635,0.24997500000000006,0.0,0,
26680,2026-07-07T15:01:36.179314+00:00,overseas,CRNX,NASD,SELL,momentum_loss_cut,83.535,-0.006009043312708348,361,37.80439825972486,0.06889247621911358,0.0,-5.985156811120018e-05,83.53777777777778,83.53809523809524,19799.5313,225,,,006b39da10eb,VOL,VOL,1,83.55783542681826,-0.010077340967399095,-0.013168032883884875,0,-0.00029918621349935,0.015625000000003553,0.0,0,
26681,2026-07-07T15:01:36.189423+00:00,overseas,SOLS,NASD,SELL,atr_hard_stop,62.0078,-0.09741193595342067,441,30.899271019699057,0.20554730064388313,0.005694760820045581,-0.00016175994823678437,61.568311111111115,63.79994285714286,-1732.6645,225,,,006b39da10eb,RSI,RSI,1,63.25176721538907,-1.6279790520609865,-1.6231003802490167,0,-0.0053288418350978545,0.730525000000001,0.0,0,
26682,2026-07-07T15:01:36.200765+00:00,overseas,WULF,NASD,SELL,atr_hard_stop,19.74,-0.11574986561548123,1360,32.19034342497953,0.27489598069672433,0.016166281755196372,0.008917197452229336,19.49501111111111,20.23907619047619,-2177.0331,225,,,006b39da10eb,VWAP,VWAP,1,20.20235699921061,-0.5491732718261062,-0.5719503554401437,1,-0.0020121130212456635,0.24997500000000006,0.0,0,
26683,2026-07-07T15:01:54.525504+00:00,overseas,CRNX,NASD,SELL,momentum_loss_cut,83.535,-0.006009043312708348,361,37.80439825972486,0.06889247621911358,0.0,-5.985156811120018e-05,83.53777777777778,83.53809523809524,19799.5319,226,,,006b39da10eb,VOL,VOL,1,83.55783542681826,-0.010077340967399095,-0.013168032883884875,0,-0.00029918621349935,0.015625000000003553,0.0,0,
26684,2026-07-07T15:01:54.535384+00:00,overseas,SOLS,NASD,SELL,atr_hard_stop,61.96,-0.09810771470160119,441,30.899271019699057,0.20554730064388313,0.005694760820045581,-0.00016175994823678437,61.568311111111115,63.79994285714286,-1746.6624,226,,,006b39da10eb,RSI,RSI,1,63.25176721538907,-1.6279790520609865,-1.6231003802490167,0,-0.0053288418350978545,0.730525000000001,0.0,0,
26685,2026-07-07T15:01:54.543435+00:00,overseas,WULF,NASD,SELL,atr_hard_stop,19.755,-0.1150779430209641,1360,31.780947979542717,0.43144486944389854,0.013856812933025382,0.0066242038216560006,19.490011111111112,20.236933333333333,-2163.0215,226,,,006b39da10eb,VWAP,VWAP,1,20.198104064855688,-0.5527630154158523,-0.572668304158093,1,-0.003777124443391017,0.24997500000000006,0.0,0,
26686,2026-07-07T15:02:11.322881+00:00,overseas,CRNX,NASD,SELL,momentum_loss_cut,83.535,-0.006009043312708348,361,37.80439825972486,0.06889247621911358,0.0,-5.985156811120018e-05,83.53777777777778,83.53809523809524,19799.532,227,,,006b39da10eb,VOL,VOL,1,83.55783542681826,-0.010077340967399095,-0.013168032883884875,0,-0.00029918621349935,0.015625000000003553,0.0,0,
26687,2026-07-07T15:02:11.332814+00:00,overseas,SOLS,NASD,SELL,atr_hard_stop,61.87,-0.09941775836972351,441,30.899271019699057,0.20554730064388313,0.005694760820045581,-0.00016175994823678437,61.568311111111115,63.79994285714286,-1772.657,227,,,006b39da10eb,RSI,RSI,1,63.25176721538907,-1.6279790520609865,-1.6231003802490167,0,-0.0053288418350978545,0.730525000000001,0.0,0,
26688,2026-07-07T15:02:11.341790+00:00,overseas,WULF,NASD,SELL,atr_hard_stop,19.75,-0.11530191721913642,1360,31.780947979542717,0.43144486944389854,0.013856812933025382,0.0066242038216560006,19.490011111111112,20.236933333333333,-2169.0161,227,,,006b39da10eb,VWAP,VWAP,1,20.198104064855688,-0.5527630154158523,-0.572668304158093,1,-0.003777124443391017,0.24997500000000006,0.0,0,
26689,2026-07-07T15:02:31.897760+00:00,overseas,CRNX,NASD,SELL,momentum_loss_cut,83.535,-0.006009043312708348,361,37.80439825972486,0.06889247621911358,0.0,-5.985156811120018e-05,83.53777777777778,83.53809523809524,19799.5324,228,,,006b39da10eb,VOL,VOL,1,83.55783542681826,-0.010077340967399095,-0.013168032883884875,0,-0.00029918621349935,0.015625000000003553,0.0,0,
26690,2026-07-07T15:02:31.908802+00:00,overseas,SOLS,NASD,SELL,atr_hard_stop,61.865,-0.09949053857350801,441,30.899271019699057,0.20554730064388313,0.005694760820045581,-0.00016175994823678437,61.568311111111115,63.79994285714286,-1774.6515,228,,,006b39da10eb,RSI,RSI,1,63.25176721538907,-1.6279790520609865,-1.6231003802490167,0,-0.0053288418350978545,0.730525000000001,0.0,0,
26691,2026-07-07T15:02:31.918560+00:00,overseas,WULF,NASD,SELL,atr_hard_stop,19.755,-0.1150779430209641,1360,31.780947979542717,0.43144486944389854,0.013856812933025382,0.0066242038216560006,19.490011111111112,20.236933333333333,-2163.0097,228,,,006b39da10eb,VWAP,VWAP,1,20.198104064855688,-0.5527630154158523,-0.572668304158093,1,-0.003777124443391017,0.24997500000000006,0.0,0,
26692,2026-07-07T15:02:58.688366+00:00,overseas,CRNX,NASD,SELL,time_exit_forced,83.54,-0.005949547834364588,361,37.93698413220592,0.12066959012414603,5.985515053581928e-05,0.0,83.53833333333334,83.53833333333334,19801.5327,229,,,006b39da10eb,VOL,VOL,1,83.55782444649991,-0.009678480568538816,-0.013088260804112819,0,-0.00023934897079937794,0.015625000000003553,0.0,0,
26693,2026-07-07T15:02:58.699756+00:00,overseas,SOLS,NASD,SELL,atr_hard_stop,61.67,-0.10232896652110628,441,30.68061031469172,0.38736002466922365,0.003416856492027349,-0.0024263992235522254,61.55275555555555,63.793276190476185,-1832.6442,229,,,006b39da10eb,RSI,RSI,1,63.24043138105906,-1.6391471432290743,-1.6253339984826343,0,-0.010747513634905384,0.7405375000000012,0.0,0,
26694,2026-07-07T15:02:58.710453+00:00,overseas,WULF,NASD,SELL,atr_hard_stop,19.71,-0.11709371080451535,1360,31.134191725028217,0.5472801408701832,0.010264305876315077,0.003057324840764266,19.482233333333333,20.2336,-2205.0072,229,,,006b39da10eb,VWAP,VWAP,1,20.19448837161543,-0.5583470609998962,-0.5737851132749018,1,-0.006046424843292084,0.24997500000000006,0.0,0,
26695,2026-07-07T15:03:15.231304+00:00,overseas,CRNX,NASD,SELL,time_exit_forced,83.54,-0.005949547834364588,361,37.93698413220592,0.12066959012414603,5.985515053581928e-05,0.0,83.53833333333334,83.53833333333334,19801.5334,230,,,006b39da10eb,VOL,VOL,1,83.55782444649991,-0.009678480568538816,-0.013088260804112819,0,-0.00023934897079937794,0.015625000000003553,0.0,0,
26696,2026-07-07T15:03:15.241996+00:00,overseas,SOLS,NASD,SELL,atr_hard_stop,61.6,-0.10334788937409026,441,30.68061031469172,0.38736002466922365,0.003416856492027349,-0.0024263992235522254,61.55275555555555,63.793276190476185,-1852.643,230,,,006b39da10eb,RSI,RSI,1,63.24043138105906,-1.6391471432290743,-1.6253339984826343,0,-0.010747513634905384,0.7405375000000012,0.0,0,
26697,2026-07-07T15:03:15.251750+00:00,overseas,WULF,NASD,SELL,atr_hard_stop,19.715,-0.11686973660634302,1360,31.134191725028217,0.5472801408701832,0.010264305876315077,0.003057324840764266,19.482233333333333,20.2336,-2199.0036,230,,,006b39da10eb,VWAP,VWAP,1,20.19448837161543,-0.5583470609998962,-0.5737851132749018,1,-0.006046424843292084,0.24997500000000006,0.0,0,
26698,2026-07-07T15:03:34.279493+00:00,overseas,CRNX,NASD,SELL,time_exit_forced,83.555,-0.0057710613993336435,361,37.93698413220592,0.12066959012414603,5.985515053581928e-05,0.0,83.53833333333334,83.53833333333334,19812.5355,231,,,006b39da10eb,VOL,VOL,1,83.55782444649991,-0.009678480568538816,-0.013088260804112819,0,-0.00023934897079937794,0.015625000000003553,0.0,0,
26699,2026-07-07T15:03:34.293499+00:00,overseas,SOLS,NASD,SELL,atr_hard_stop,61.46,-0.10538573508005825,441,30.68061031469172,0.38736002466922365,0.003416856492027349,-0.0024263992235522254,61.55275555555555,63.793276190476185,-1892.6409,231,,,006b39da10eb,RSI,RSI,1,63.24043138105906,-1.6391471432290743,-1.6253339984826343,0,-0.010747513634905384,0.7405375000000012,0.0,0,
26700,2026-07-07T15:03:34.303670+00:00,overseas,WULF,NASD,SELL,atr_hard_stop,19.75,-0.11530191721913642,1360,31.134191725028217,0.5472801408701832,0.010264305876315077,0.003057324840764266,19.482233333333333,20.2336,-2169.0015,231,,,006b39da10eb,VWAP,VWAP,1,20.19448837161543,-0.5583470609998962,-0.5737851132749018,1,-0.006046424843292084,0.24997500000000006,0.0,0,
26701,2026-07-07T15:04:02.120861+00:00,overseas,CRNX,NASD,SELL,time_exit_forced,83.55,-0.0058305568776774045,361,38.369281061569744,0.2415213404528041,0.0001795654516071176,0.00011970313622206014,83.53944444444444,83.53880952380953,19807.536,232,,,006b39da10eb,VOL,VOL,1,83.55782286251593,-0.008880759770818258,-0.012928716644568707,0,-0.000119674485399774,0.018125000000003055,0.0,0,
26702,2026-07-07T15:04:02.132079+00:00,overseas,SOLS,NASD,SELL,atr_hard_stop,61.35,-0.10698689956331879,441,30.08748699779919,0.44927186221256193,-0.0029287341360234253,-0.00873503720478808,61.50942222222222,63.774704761904765,-1926.6368,232,,,006b39da10eb,RSI,RSI,1,63.23227567430991,-1.6702582543401832,-1.6315562207048562,0,-0.015880654475457202,0.7855375000000011,0.0,0,
26703,2026-07-07T15:04:02.143768+00:00,overseas,WULF,NASD,SELL,atr_hard_stop,19.7,-0.11754165920086015,1360,31.134191725028217,0.6128555755257579,0.010264305876315077,0.003057324840764266,19.482233333333333,20.2336,-2212.9977,232,,,006b39da10eb,VWAP,VWAP,1,20.192761531422377,-0.5583470609998962,-0.5737851132749018,1,-0.006550713821047976,0.24997500000000006,0.0,0,
26704,2026-07-07T15:04:19.275406+00:00,overseas,CRNX,NASD,SELL,time_exit_forced,83.555,-0.0057710613993336435,361,38.369281061569744,0.2415213404528041,0.0001795654516071176,0.00011970313622206014,83.53944444444444,83.53880952380953,19809.5372,233,,,006b39da10eb,VOL,VOL,1,83.55782286251593,-0.008880759770818258,-0.012928716644568707,0,-0.000119674485399774,0.018125000000003055,0.0,0,
26705,2026-07-07T15:04:19.285149+00:00,overseas,SOLS,NASD,SELL,atr_hard_stop,61.47,-0.10524017467248914,441,30.08748699779919,0.44927186221256193,-0.0029287341360234253,-0.00873503720478808,61.50942222222222,63.774704761904765,-1890.6269,233,,,006b39da10eb,RSI,RSI,1,63.23227567430991,-1.6702582543401832,-1.6315562207048562,0,-0.015880654475457202,0.7855375000000011,0.0,0,
26706,2026-07-07T15:04:19.294429+00:00,overseas,WULF,NASD,SELL,atr_hard_stop,19.6734,-0.1187332019351371,1360,31.134191725028217,0.6128555755257579,0.010264305876315077,0.003057324840764266,19.482233333333333,20.2336,-2236.9935,233,,,006b39da10eb,VWAP,VWAP,1,20.192761531422377,-0.5583470609998962,-0.5737851132749018,1,-0.006550713821047976,0.24997500000000006,0.0,0,
26707,2026-07-07T15:04:39.261615+00:00,overseas,CRNX,NASD,SELL,time_exit_forced,83.555,-0.0057710613993336435,361,38.369281061569744,0.2415213404528041,0.0001795654516071176,0.00011970313622206014,83.53944444444444,83.53880952380953,19809.5374,234,,,006b39da10eb,VOL,VOL,1,83.55782286251593,-0.008880759770818258,-0.012928716644568707,0,-0.000119674485399774,0.018125000000003055,0.0,0,
26708,2026-07-07T15:04:39.273192+00:00,overseas,SOLS,NASD,SELL,atr_hard_stop,61.475,-0.10516739446870453,441,30.08748699779919,0.44927186221256193,-0.0029287341360234253,-0.00873503720478808,61.50942222222222,63.774704761904765,-1888.6218,234,,,006b39da10eb,RSI,RSI,1,63.23227567430991,-1.6702582543401832,-1.6315562207048562,0,-0.015880654475457202,0.7855375000000011,0.0,0,
26709,2026-07-07T15:04:39.284339+00:00,overseas,WULF,NASD,SELL,atr_hard_stop,19.745,-0.11552589141730875,1360,31.134191725028217,0.6128555755257579,0.010264305876315077,0.003057324840764266,19.482233333333333,20.2336,-2157.9141,234,,,006b39da10eb,VWAP,VWAP,1,20.192761531422377,-0.5583470609998962,-0.5737851132749018,1,-0.006550713821047976,0.24997500000000006,0.0,0,
26710,2026-07-07T15:05:06.223847+00:00,overseas,CRNX,NASD,SELL,time_exit_forced,83.545,-0.005890052356020996,361,38.15388801362511,1.6227369801635234,0.00011971030107146845,5.985156811103007e-05,83.53888888888889,83.53857142857143,19818.5718,235,,,006b39da10eb,VOL,VOL,1,83.55762351603252,-0.009279620169678537,-0.013008488724340763,0,-0.00017951172809957597,0.018125000000003055,0.0,0,
26711,2026-07-07T15:05:06.235212+00:00,overseas,SOLS,NASD,SELL,atr_hard_stop,61.505,-0.10473071324599709,441,31.45777248903883,0.00019212835356346368,-0.0024302479891238947,0.0,61.53386666666667,63.451371428571434,-1880.6181,235,,,006b39da10eb,RSI,RSI,1,63.2165247731731,-1.59366329883904,-1.617002426966755,1,-0.013394289380814899,0.7330375000000018,0.0,0,
26712,2026-07-07T15:05:06.245112+00:00,overseas,WULF,NASD,SELL,atr_hard_stop,19.745,-0.11552589141730875,1360,31.65808220913152,1.2794354780983566,0.013169104439312232,0.0059414012738852615,19.488522222222223,20.236295238095238,-2172.9074,235,,,006b39da10eb,VWAP,VWAP,1,20.177092032448286,-0.5538319612847964,-0.5728820933318818,1,-0.00428141342114673,0.24997500000000006,0.0,0,
26713,2026-07-07T15:05:24.101877+00:00,overseas,CRNX,NASD,SELL,time_exit_forced,83.545,-0.005890052356020996,361,38.15388801362511,1.6227369801635234,0.00011971030107146845,5.985156811103007e-05,83.53888888888889,83.53857142857143,19803.572,236,,,006b39da10eb,VOL,VOL,1,83.55762351603252,-0.009279620169678537,-0.013008488724340763,0,-0.00017951172809957597,0.018125000000003055,0.0,0,
26714,2026-07-07T15:05:24.112412+00:00,overseas,SOLS,NASD,SELL,atr_hard_stop,61.465,-0.10531295487627364,441,31.45777248903883,0.00019212835356346368,-0.0024302479891238947,0.0,61.53386666666667,63.451371428571434,-1892.6156,236,,,006b39da10eb,RSI,RSI,1,63.2165247731731,-1.59366329883904,-1.617002426966755,1,-0.013394289380814899,0.7330375000000018,0.0,0,
26715,2026-07-07T15:05:24.122696+00:00,overseas,WULF,NASD,SELL,atr_hard_stop,19.82,-0.11216627844472322,1360,31.65808220913152,1.2794354780983566,0.013169104439312232,0.0059414012738852615,19.488522222222223,20.236295238095238,-2104.8908,236,,,006b39da10eb,VWAP,VWAP,1,20.177092032448286,-0.5538319612847964,-0.5728820933318818,1,-0.00428141342114673,0.24997500000000006,0.0,0,
26716,2026-07-07T15:05:43.320244+00:00,overseas,CRNX,NASD,SELL,time_exit_forced,83.545,-0.005890052356020996,361,38.15388801362511,1.6227369801635234,0.00011971030107146845,5.985156811103007e-05,83.53888888888889,83.53857142857143,19803.5724,237,,,006b39da10eb,VOL,VOL,1,83.55762351603252,-0.009279620169678537,-0.013008488724340763,0,-0.00017951172809957597,0.018125000000003055,0.0,0,
26717,2026-07-07T15:05:43.330741+00:00,overseas,SOLS,NASD,SELL,atr_hard_stop,61.4307,-0.10581222707423582,441,31.45777248903883,0.00019212835356346368,-0.0024302479891238947,0.0,61.53386666666667,63.451371428571434,-1902.6149,237,,,006b39da10eb,RSI,RSI,1,63.2165247731731,-1.59366329883904,-1.617002426966755,1,-0.013394289380814899,0.7330375000000018,0.0,0,
26718,2026-07-07T15:05:43.340535+00:00,overseas,WULF,NASD,SELL,atr_hard_stop,19.8324,-0.11161082243325576,1360,31.65808220913152,1.2794354780983566,0.013169104439312232,0.0059414012738852615,19.488522222222223,20.236295238095238,-2094.8629,237,,,006b39da10eb,VWAP,VWAP,1,20.177092032448286,-0.5538319612847964,-0.5728820933318818,1,-0.00428141342114673,0.24997500000000006,0.0,0,
26719,2026-07-07T15:06:08.094492+00:00,overseas,CRNX,NASD,SELL,time_exit_loss,83.545,-0.005890052356020996,361,55.04898253734655,0.025447510250234784,-0.00011968164681952145,0.0,83.54,83.53738095238096,19803.5724,238,,,006b39da10eb,VOL,VOL,1,83.55641026589686,-0.005226337392812752,-0.007712420990450387,0,-0.00017951172809957597,0.017500000000001847,0.0,0,
26720,2026-07-07T15:06:08.104925+00:00,overseas,SOLS,NASD,SELL,atr_hard_stop,61.32,-0.10742358078602623,441,31.260164957653785,0.08897759635606409,-0.004539274948977797,-0.002114164904862621,61.519422222222225,63.44518095238095,-1934.6125,238,,,006b39da10eb,RSI,RSI,1,63.21046032229696,-1.6040336692094144,-1.61907650104083,1,-0.01636188642925895,0.7636625000000015,0.0,0,
26721,2026-07-07T15:06:08.115458+00:00,overseas,WULF,NASD,SELL,atr_hard_stop,19.72,-0.11664576240817069,1360,32.75792665585837,0.6133011116584121,0.00998975409836067,-0.001519371992909655,19.5139,20.130980952380952,-2194.8314,238,,,006b39da10eb,VWAP,VWAP,1,20.164105627176777,-0.5147200752441705,-0.559028921087172,0,-0.00554213586553637,0.24622499999999992,0.0,0,
26722,2026-07-07T15:06:24.245091+00:00,overseas,CRNX,NASD,SELL,time_exit_loss,83.5411,-0.005936458829129058,361,55.04898253734655,0.025447510250234784,-0.00011968164681952145,0.0,83.54,83.53738095238096,19803.5726,239,,,006b39da10eb,VOL,VOL,1,83.55641026589686,-0.005226337392812752,-0.007712420990450387,0,-0.00017951172809957597,0.017500000000001847,0.0,0,
26723,2026-07-07T15:06:24.257500+00:00,overseas,SOLS,NASD,SELL,atr_hard_stop,61.365,-0.10676855895196508,441,31.260164957653785,0.08897759635606409,-0.004539274948977797,-0.002114164904862621,61.519422222222225,63.44518095238095,-1920.6124,239,,,006b39da10eb,RSI,RSI,1,63.21046032229696,-1.6040336692094144,-1.61907650104083,1,-0.01636188642925895,0.7636625000000015,0.0,0,
26724,2026-07-07T15:06:24.268214+00:00,overseas,WULF,NASD,SELL,atr_hard_stop,19.7,-0.11754165920086015,1360,32.75792665585837,0.6133011116584121,0.00998975409836067,-0.001519371992909655,19.5139,20.130980952380952,-2212.8255,239,,,006b39da10eb,VWAP,VWAP,1,20.164105627176777,-0.5147200752441705,-0.559028921087172,0,-0.00554213586553637,0.24622499999999992,0.0,0,
26725,2026-07-07T15:06:45.439077+00:00,overseas,CRNX,NASD,SELL,time_exit_loss,83.55,-0.0058305568776774045,361,55.04898253734655,0.025447510250234784,-0.00011968164681952145,0.0,83.54,83.53738095238096,19807.5728,240,,,006b39da10eb,VOL,VOL,1,83.55641026589686,-0.005226337392812752,-0.007712420990450387,0,-0.00017951172809957597,0.017500000000001847,0.0,0,
26726,2026-07-07T15:06:45.449661+00:00,overseas,SOLS,NASD,SELL,atr_hard_stop,61.52,-0.10451237263464337,441,31.260164957653785,0.08897759635606409,-0.004539274948977797,-0.002114164904862621,61.519422222222225,63.44518095238095,-1876.6052,240,,,006b39da10eb,RSI,RSI,1,63.21046032229696,-1.6040336692094144,-1.61907650104083,1,-0.01636188642925895,0.7636625000000015,0.0,0,
26727,2026-07-07T15:06:45.460026+00:00,overseas,WULF,NASD,SELL,atr_hard_stop,19.725,-0.11642178820999821,1360,32.75792665585837,0.6133011116584121,0.00998975409836067,-0.001519371992909655,19.5139,20.130980952380952,-2190.8193,240,,,006b39da10eb,VWAP,VWAP,1,20.164105627176777,-0.5147200752441705,-0.559028921087172,0,-0.00554213586553637,0.24622499999999992,0.0,0,
26728,2026-07-07T15:07:11.521060+00:00,overseas,CRNX,NASD,SELL,time_exit_loss,83.55,-0.0058305568776774045,361,55.26054290610744,0.07338156907504585,-5.984082340984576e-05,5.9847986115212787e-05,83.54055555555556,83.53761904761905,19807.5734,241,,,006b39da10eb,VOL,VOL,1,83.5564054791152,-0.004827476993952473,-0.007632648910678331,0,-0.000119674485399774,0.01812500000000128,0.0,0,
26729,2026-07-07T15:07:11.532608+00:00,overseas,SOLS,NASD,SELL,atr_hard_stop,61.5,-0.1048034934497817,441,31.624015147056127,0.18015727922604785,-0.0016190837737955328,0.0008131403480240228,61.539422222222214,63.45375238095238,-1882.6029,241,,,006b39da10eb,RSI,RSI,1,63.20483735483521,-1.5896746948504372,-1.6162047061690343,1,-0.013474494706448563,0.7729750000000015,0.0,0,
26730,2026-07-07T15:07:11.543419+00:00,overseas,WULF,NASD,SELL,atr_hard_stop,19.745,-0.11552589141730875,1360,32.86627658130196,0.7221170129274593,0.011275614754098473,-0.00024816409217519564,19.51668888888889,20.13217619047619,-2172.8164,241,,,006b39da10eb,VWAP,VWAP,1,20.16209566212978,-0.5127177960418905,-0.5586284652467159,0,-0.00428141342114673,0.2481,0.0,0,
26731,2026-07-07T15:07:27.295328+00:00,overseas,CRNX,NASD,SELL,time_exit_loss,83.545,-0.005890052356020996,361,55.26054290610744,0.07338156907504585,-5.984082340984576e-05,5.9847986115212787e-05,83.54055555555556,83.53761904761905,19803.574,242,,,006b39da10eb,VOL,VOL,1,83.5564054791152,-0.004827476993952473,-0.007632648910678331,0,-0.000119674485399774,0.01812500000000128,0.0,0,
26732,2026-07-07T15:07:27.307186+00:00,overseas,SOLS,NASD,SELL,atr_hard_stop,61.6,-0.10334788937409026,441,31.624015147056127,0.18015727922604785,-0.0016190837737955328,0.0008131403480240228,61.539422222222214,63.45375238095238,-1852.5973,242,,,006b39da10eb,RSI,RSI,1,63.20483735483521,-1.5896746948504372,-1.6162047061690343,1,-0.013474494706448563,0.7729750000000015,0.0,0,
26733,2026-07-07T15:07:27.319587+00:00,overseas,WULF,NASD,SELL,atr_hard_stop,19.765,-0.11462999462461929,1360,32.86627658130196,0.7221170129274593,0.011275614754098473,-0.00024816409217519564,19.51668888888889,20.13217619047619,-2154.813,242,,,006b39da10eb,VWAP,VWAP,1,20.16209566212978,-0.5127177960418905,-0.5586284652467159,0,-0.00428141342114673,0.2481,0.0,0,
26734,2026-07-07T15:07:46.639846+00:00,overseas,CRNX,NASD,SELL,time_exit_loss,83.555,-0.0057710613993336435,361,55.26054290610744,0.07338156907504585,-5.984082340984576e-05,5.9847986115212787e-05,83.54055555555556,83.53761904761905,19809.5746,243,,,006b39da10eb,VOL,VOL,1,83.5564054791152,-0.004827476993952473,-0.007632648910678331,0,-0.000119674485399774,0.01812500000000128,0.0,0,
